customer_id,gender,birthdate,user_agent,ip_address,campaign,order_date,pages_visited,order_id,tshirt_category,tshirt_price,tshirt_quantity,tshirt_type,tshirt_department,tshirt_colour
382738,F,1984/4/10,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",83.10.111.34,False,2015-11-04,10,HTS-382738-0001,Hoodie,23.0,1,Hoodie,Unisex,Unknown
110717,F,1888/7/29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",127.218.52.138,True,2014-10-26,15,HTS-110717-0001,Hoodie,23.0,1,Hoodie,Unisex,Unknown
110717,F,1888/7/29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",127.218.52.138,True,2016-04-18,8,HTS-110717-0003,Black T-Shirt F,17.5,1,Shirt,Woman,Black
110717,F,1888/7/29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",127.218.52.138,True,2015-07-16,8,HTS-110717-0002,Hoodie,23.0,1,Hoodie,Unisex,Unknown
110717,F,1888/7/29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",127.218.52.138,True,2017-01-13,13,HTS-110717-0004,White T-Shirt F,18.0,2,Shirt,Woman,White
106970,M,1857/4/16,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",75.14.47.150,False,2016-01-04,17,HTS-106970-0001,White T-Shirt M,20.0,3,Shirt,Man,White
152621,F,1969/12/14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",147.88.80.220,False,2016-03-03,7,HTS-152621-0004,White T-Shirt F,18.0,2,Shirt,Woman,White
152621,F,1969/12/14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",147.88.80.220,False,2015-06-01,7,HTS-152621-0003,White T-Shirt F,18.0,2,Shirt,Woman,White
152621,F,1969/12/14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",147.88.80.220,False,2013-10-30,8,HTS-152621-0001,Hoodie,23.0,1,Hoodie,Unisex,Unknown
152621,F,1969/12/14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",147.88.80.220,False,2017-02-04,6,HTS-152621-0005,Black T-Shirt F,17.5,2,Shirt,Woman,Black
152621,F,1969/12/14,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",147.88.80.220,False,2014-08-21,10,HTS-152621-0002,White T-Shirt M,20.0,1,Shirt,Man,White
981536,F,1977/5/9,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,70.63.250.30,False,2014-12-31,11,HTS-981536-0001,Hoodie,23.0,1,Hoodie,Unisex,Unknown
981536,F,1977/5/9,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,70.63.250.30,False,2016-02-14,11,HTS-981536-0002,Black T-Shirt M,19.0,1,Shirt,Man,Black
sx92ab,F,1980/4/20,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",120.145.125.205,False,2015-10-27,14,HTS-sx92ab-0001,Hoodie,23.0,1,Hoodie,Unisex,Unknown
292644,F,1972/11/13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",161.20.113.74,False,2013-09-28,12,HTS-292644-0001,White T-Shirt M,20.0,1,Shirt,Man,White
292644,F,1972/11/13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",161.20.113.74,False,2016-07-27,11,HTS-292644-0002,Hoodie,23.0,1,Hoodie,Unisex,Unknown
025581,M,1948/2/19,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",117.160.181.146,False,2015-06-02,14,HTS-025581-0001,White T-Shirt M,20.0,1,Shirt,Man,White
s4yhhh,M,1992/1/6,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",159.167.121.251,False,2016-07-06,13,HTS-s4yhhh-0001,Tennis Shirt,24.0,1,Shirt,Unisex,Unknown
rdejma,M,1953/1/31,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",190.58.25.199,False,2016-10-27,11,HTS-rdejma-0002,Hoodie,23.0,1,Hoodie,Unisex,Unknown
rdejma,M,1953/1/31,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",190.58.25.199,False,2015-12-21,18,HTS-rdejma-0001,Black T-Shirt M,19.0,3,Shirt,Man,Black
254441,M,1862/10/17,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,185.209.91.84,True,2015-10-10,14,HTS-254441-0003,Black T-Shirt F,17.5,4,Shirt,Woman,Black
254441,M,1862/10/17,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,185.209.91.84,True,2014-08-16,11,HTS-254441-0001,Black T-Shirt M,19.0,1,Shirt,Man,Black
254441,M,1862/10/17,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,185.209.91.84,True,2015-03-13,15,HTS-254441-0002,White T-Shirt M,20.0,1,Shirt,Man,White
254441,M,1862/10/17,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,185.209.91.84,True,2016-12-27,9,HTS-254441-0004,Hoodie,23.0,1,Hoodie,Unisex,Unknown
663554,,1967/3/22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",141.127.108.123,False,2015-06-29,9,HTS-663554-0002,White T-Shirt M,20.0,11,Shirt,Man,White
663554,,1967/3/22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",141.127.108.123,False,2014-10-11,13,HTS-663554-0001,Hoodie,23.0,8,Hoodie,Unisex,Unknown
663554,,1967/3/22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",141.127.108.123,False,2016-12-08,9,HTS-663554-0004,Black T-Shirt M,19.0,15,Shirt,Man,Black
663554,,1967/3/22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",141.127.108.123,False,2016-03-17,11,HTS-663554-0003,White T-Shirt M,20.0,10,Shirt,Man,White
314890,M,1945/5/27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",146.115.223.193,False,2016-05-26,6,HTS-314890-0003,White T-Shirt M,20.0,1,Shirt,Man,White
314890,M,1945/5/27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",146.115.223.193,False,2013-11-10,15,HTS-314890-0001,Black T-Shirt M,19.0,2,Shirt,Man,Black
314890,M,1945/5/27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",146.115.223.193,False,2015-07-15,7,HTS-314890-0002,White T-Shirt M,20.0,2,Shirt,Man,White
314890,M,1945/5/27,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",146.115.223.193,False,2017-02-20,12,HTS-314890-0004,White T-Shirt M,20.0,1,Shirt,Man,White
727927,,1943/11/30,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",117.92.155.19,False,2014-09-05,10,HTS-727927-0002,White T-Shirt F,18.0,2,Shirt,Woman,White
727927,,1943/11/30,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",117.92.155.19,False,2013-09-29,13,HTS-727927-0001,White T-Shirt M,20.0,1,Shirt,Man,White
727927,,1943/11/30,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",117.92.155.19,False,2017-03-13,5,HTS-727927-0004,White T-Shirt F,18.0,1,Shirt,Woman,White
727927,,1943/11/30,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",117.92.155.19,False,2016-05-09,10,HTS-727927-0003,Black T-Shirt F,17.5,1,Shirt,Woman,Black
796846,F,1980/7/15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",185.86.126.140,True,2016-10-04,11,HTS-796846-0001,Black T-Shirt M,19.0,1,Shirt,Man,Black
796846,F,1980/7/15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",185.86.126.140,True,2016-08-10,7,HTS-796846-0003,Hoodie,23.0,2,Hoodie,Unisex,Unknown
796846,F,1980/7/15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",185.86.126.140,True,2014-08-31,13,HTS-796846-0001,Black T-Shirt F,17.5,1,Shirt,Woman,Black
796846,F,1980/7/15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",185.86.126.140,True,2015-12-21,12,HTS-796846-0002,Hoodie,23.0,2,Hoodie,Unisex,Unknown
516881,F,1947/1/13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",97.46.217.98,False,2016-05-21,15,HTS-516881-0001,Hoodie,23.0,1,Hoodie,Unisex,Unknown
ls9t52,F,1955/7/10,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",100.196.106.106,True,2016-04-18,13,HTS-ls9t52-0002,Black T-Shirt M,19.0,2,Shirt,Man,Black
ls9t52,F,1955/7/10,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",100.196.106.106,True,2015-11-01,8,HTS-ls9t52-0001,White T-Shirt F,18.0,6,Shirt,Woman,White
ls9t52,F,1955/7/10,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",100.196.106.106,True,2016-09-21,7,HTS-ls9t52-0003,Hoodie,23.0,2,Hoodie,Unisex,Unknown
568457,F,1939/5/31,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",182.168.148.206,True,2015-08-25,17,HTS-568457-0001,Tennis Shirt,24.0,1,Shirt,Unisex,Unknown
040714,,1940/6/22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",168.190.46.233,False,2015-08-19,2,HTS-040714-0003,Black T-Shirt F,17.5,1,Shirt,Woman,Black
040714,,1940/6/22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",168.190.46.233,False,2013-10-25,9,HTS-040714-0001,Tennis Shirt,24.0,1,Shirt,Unisex,Unknown
040714,,1940/6/22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",168.190.46.233,False,2014-09-22,10,HTS-040714-0002,White T-Shirt M,20.0,3,Shirt,Man,White
040714,,1940/6/22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",168.190.46.233,False,2016-06-19,14,HTS-040714-0004,White T-Shirt F,18.0,2,Shirt,Woman,White
574059,M,1958/9/14,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",150.11.26.86,True,2014-05-12,7,HTS-574059-0002,Black T-Shirt M,19.0,3,Shirt,Man,Black
574059,M,1958/9/14,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",150.11.26.86,True,2013-08-28,10,HTS-574059-0001,White T-Shirt M,20.0,9,Shirt,Man,White
574059,M,1958/9/14,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",150.11.26.86,True,2015-09-28,7,HTS-574059-0004,White T-Shirt M,20.0,9,Shirt,Man,White
574059,M,1958/9/14,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",150.11.26.86,True,2014-12-31,7,HTS-574059-0003,White T-Shirt M,20.0,6,Shirt,Man,White
574059,M,1958/9/14,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",150.11.26.86,True,2017-04-04,9,HTS-574059-0005,Hoodie,23.0,4,Hoodie,Unisex,Unknown
7xy0mw,F,1960/2/4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",116.76.104.243,False,2017-03-11,7,HTS-7xy0mw-0005,White T-Shirt F,18.0,5,Shirt,Woman,White
7xy0mw,F,1960/2/4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",116.76.104.243,False,2016-09-26,9,HTS-7xy0mw-0004,White T-Shirt F,18.0,1,Shirt,Woman,White
7xy0mw,F,1960/2/4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",116.76.104.243,False,2015-11-05,6,HTS-7xy0mw-0002,Tennis Shirt,24.0,2,Shirt,Unisex,Unknown
7xy0mw,F,1960/2/4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",116.76.104.243,False,2015-06-03,11,HTS-7xy0mw-0001,White T-Shirt F,18.0,3,Shirt,Woman,White
7xy0mw,F,1960/2/4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",116.76.104.243,False,2016-04-22,7,HTS-7xy0mw-0003,Hoodie,23.0,3,Hoodie,Unisex,Unknown
ybmwpu,M,1979/9/13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",124.100.28.187,True,2016-01-14,8,HTS-ybmwpu-0002,Hoodie,23.0,1,Hoodie,Unisex,Unknown
ybmwpu,M,1979/9/13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",124.100.28.187,True,2015-07-19,15,HTS-ybmwpu-0001,Hoodie,23.0,4,Hoodie,Unisex,Unknown
ybmwpu,M,1979/9/13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",124.100.28.187,True,2016-06-25,7,HTS-ybmwpu-0003,Black T-Shirt M,19.0,3,Shirt,Man,Black
ybmwpu,M,1979/9/13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",124.100.28.187,True,2017-01-03,9,HTS-ybmwpu-0004,Black T-Shirt F,17.5,3,Shirt,Woman,Black
823860,M,1867/8/26,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",137.58.44.235,False,2016-07-29,13,HTS-823860-0001,Hoodie,23.0,3,Hoodie,Unisex,Unknown
704569,M,1949/6/15,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",195.100.40.252,True,2015-11-15,9,HTS-704569-0003,White T-Shirt F,18.0,5,Shirt,Woman,White
704569,M,1949/6/15,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",195.100.40.252,True,2015-04-08,12,HTS-704569-0002,Hoodie,23.0,2,Hoodie,Unisex,Unknown
704569,M,1949/6/15,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",195.100.40.252,True,2017-02-03,5,HTS-704569-0005,Tennis Shirt,24.0,5,Shirt,Unisex,Unknown
704569,M,1949/6/15,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",195.100.40.252,True,2016-06-23,6,HTS-704569-0004,White T-Shirt M,20.0,2,Shirt,Man,White
704569,M,1949/6/15,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",195.100.40.252,True,2014-08-26,19,HTS-704569-0001,White T-Shirt M,20.0,3,Shirt,Man,White
025572,F,1966/12/18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",58.111.235.191,True,2016-02-21,11,HTS-025572-0003,Black T-Shirt F,17.5,3,Shirt,Woman,Black
025572,F,1966/12/18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",58.111.235.191,True,2014-09-21,12,HTS-025572-0001,Black T-Shirt F,17.5,4,Shirt,Woman,Black
025572,F,1966/12/18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",58.111.235.191,True,2015-06-08,14,HTS-025572-0002,White T-Shirt F,18.0,2,Shirt,Woman,White
025572,F,1966/12/18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",58.111.235.191,True,2016-12-04,15,HTS-025572-0004,White T-Shirt F,18.0,2,Shirt,Woman,White
9t184u,F,1984/5/2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",66.230.56.204,True,2015-10-12,10,HTS-9t184u-0001,Black T-Shirt M,19.0,3,Shirt,Man,Black
kqh0uq,,1976/5/7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",131.187.174.78,True,2015-11-03,15,HTS-kqh0uq-0001,Tennis Shirt,24.0,1,Shirt,Unisex,Unknown
kqh0uq,,1976/5/7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",131.187.174.78,True,2016-09-05,11,HTS-kqh0uq-0002,Hoodie,23.0,2,Hoodie,Unisex,Unknown
796005,M,1965/9/7,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",183.102.221.148,True,2014-09-18,16,HTS-796005-0001,White T-Shirt M,20.0,3,Shirt,Man,White
oklgur,,1983/9/5,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,87.221.148.195,True,2016-11-17,6,HTS-oklgur-0005,White T-Shirt M,20.0,2,Shirt,Man,White
oklgur,,1983/9/5,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,87.221.148.195,True,2016-02-15,10,HTS-oklgur-0003,White T-Shirt F,18.0,9,Shirt,Woman,White
oklgur,,1983/9/5,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,87.221.148.195,True,2015-05-09,10,HTS-oklgur-0001,Black T-Shirt F,17.5,5,Shirt,Woman,Black
oklgur,,1983/9/5,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,87.221.148.195,True,2015-09-25,17,HTS-oklgur-0002,Hoodie,23.0,3,Hoodie,Unisex,Unknown
oklgur,,1983/9/5,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,87.221.148.195,True,2016-07-02,6,HTS-oklgur-0004,Black T-Shirt F,17.5,3,Shirt,Woman,Black
6f1z3w,F,1971/7/31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8",113.152.216.79,False,2016-04-25,16,HTS-6f1z3w-0001,White T-Shirt F,18.0,1,Shirt,Woman,White
247612,M,1942/12/5,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",179.119.131.160,True,2016-12-13,11,HTS-247612-0002,White T-Shirt M,20.0,2,Shirt,Man,White
247612,M,1942/12/5,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",179.119.131.160,True,2016-02-29,9,HTS-247612-0001,Black T-Shirt M,19.0,4,Shirt,Man,Black
lzbjlw,,1963/5/3,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,55.172.132.148,False,2016-02-21,12,HTS-lzbjlw-0001,White T-Shirt M,20.0,1,Shirt,Man,White
890584,M,1976/1/3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",80.64.119.214,False,2015-06-13,6,HTS-890584-0002,Hoodie,23.0,1,Hoodie,Unisex,Unknown
890584,M,1976/1/3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",80.64.119.214,False,2014-09-04,14,HTS-890584-0001,Black T-Shirt M,19.0,1,Shirt,Man,Black
890584,M,1976/1/3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",80.64.119.214,False,2017-01-02,12,HTS-890584-0003,White T-Shirt M,20.0,1,Shirt,Man,White
7b7p2p,F,1840/2/24,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",194.9.142.212,False,2016-09-28,10,HTS-7b7p2p-0002,White T-Shirt F,18.0,3,Shirt,Woman,White
7b7p2p,F,1840/2/24,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",194.9.142.212,False,2015-12-03,10,HTS-7b7p2p-0001,Black T-Shirt F,17.5,2,Shirt,Woman,Black
356858,M,1973/10/10,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",170.19.7.106,True,2014-05-08,17,HTS-356858-0002,White T-Shirt M,20.0,5,Shirt,Man,White
356858,M,1973/10/10,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",170.19.7.106,True,2013-09-16,14,HTS-356858-0001,Black T-Shirt M,19.0,2,Shirt,Man,Black
356858,M,1973/10/10,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",170.19.7.106,True,2017-01-02,6,HTS-356858-0003,White T-Shirt M,20.0,3,Shirt,Man,White
wfcav3,M,1978/1/16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",47.72.78.62,False,2016-09-04,12,HTS-wfcav3-0001,White T-Shirt M,20.0,1,Shirt,Man,White
655158,M,1945/6/3,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",144.167.33.249,False,2013-10-16,15,HTS-655158-0001,White T-Shirt M,20.0,1,Shirt,Man,White
655158,M,1945/6/3,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",144.167.33.249,False,2015-06-17,16,HTS-655158-0002,Hoodie,23.0,2,Hoodie,Unisex,Unknown
